America/Nipigon,rawOffset,-18000000
America/Nipigon,transitions,-2208988800000_-1632070800000_-1615140000000_-1601753400000_-1583697600000_-1567357200000_-1554667200000_-1534698000000_-1524074400000_-1503248400000_-1492365600000_-1471798800000_-1460916000000_-1440954000000_-1428861600000_-1409504400000_-1397412000000_-1378054800000_-1365962400000_-1346605200000_-1333908000000_-1315155600000_-1301853600000_-1283706000000_-1270404000000_-1252256400000_-1238954400000_-1220806800000_-1207504800000_-1188752400000_-1176055200000_-1157302800000_-1144000800000_-1125853200000_-1112551200000_-1094403600000_-1081101600000_-1062954000000_-1049652000000_-1031504400000_-1018202400000_-1000054800000_-986752800000_-968000400000_-955303200000_-936550800000_-765396000000_-747248400000_-733946400000_-715798800000_-702496800000_-684349200000_-671047200000_-652899600000_-634154400000_-620845200000_-602704800000_-589395600000_-576093600000_-557946000000_-544644000000_-526496400000_-513194400000_-495046800000_-481744800000_-463597200000_-450295200000_-431542800000_-418240800000_-400093200000_-384372000000_-368643600000_-352922400000_-337194000000_-321472800000_-305744400000_-289418400000_-273690000000_-257968800000_-242240400000_-226519200000_-210790800000_-195069600000_-179341200000_-163620000000_-147891600000_-131565600000_-116442000000_-100116000000_-84387600000_-68666400000_-52938000000_-37216800000_-21488400000_-5767200000_9961200000_25682400000_41410800000_57736800000_73465200000_89186400000_104914800000_120636000000_136364400000_152085600000_167814000000_183535200000_199263600000_215589600000_230713200000_247039200000_262767600000_278488800000_294217200000_309938400000_325666800000_341388000000_357116400000_372837600000_388566000000_404892000000_420015600000_436341600000_452070000000_467791200000_483519600000_499240800000_514969200000_530690400000_544604400000_562140000000_576054000000_594194400000_607503600000_625644000000_638953200000_657093600000_671007600000_688543200000_702457200000_719992800000_733906800000_752047200000_765356400000_783496800000_796806000000_814946400000_828860400000_846396000000_860310000000_877845600000_891759600000_909295200000_923209200000_941349600000_954658800000_972799200000_986108400000_1004248800000_1018162800000_1035698400000_1049612400000_1067148000000_1081062000000_1099202400000_1112511600000_1130652000000_1143961200000_1162101600000_1173596400000_1194156000000_1205046000000_1225605600000_1236495600000_1257055200000_1268550000000_1289109600000_1299999600000_1320559200000_1331449200000_1352008800000_1362898800000_1383458400000_1394348400000_1414908000000_1425798000000_1446357600000_1457852400000_1478412000000_1489302000000_1509861600000_1520751600000_1541311200000_1552201200000_1572760800000_1583650800000_1604210400000_1615705200000_1636264800000_1647154800000_1667714400000_1678604400000_1699164000000_1710054000000_1730613600000_1741503600000_1762063200000_1772953200000_1793512800000_1805007600000_1825567200000_1836457200000_1857016800000_1867906800000_1888466400000_1899356400000_1919916000000_1930806000000_1951365600000_1962860400000_1983420000000_1994310000000_2014869600000_2025759600000_2046319200000_2057209200000_2077768800000_2088658800000_2109218400000_2120108400000_2140668000000
America/Nipigon,offsets,-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000
America/Nome,rawOffset,-32400000
America/Nome,transitions,-2208988800000_-2188947502000_-880196400000_-765374400000_-21466800000_-5745600000_9982800000_25704000000_41432400000_57758400000_73486800000_89208000000_104936400000_120657600000_126709200000_152107200000_162392400000_183556800000_199285200000_215611200000_230734800000_247060800000_262789200000_278510400000_294238800000_309960000000_325688400000_341409600000_357138000000_372859200000_388587600000_404913600000_420037200000_436363200000_452084400000_467805600000_483534000000_499255200000_514983600000_530704800000_544618800000_562154400000_576068400000_594208800000_607518000000_625658400000_638967600000_657108000000_671022000000_688557600000_702471600000_720007200000_733921200000_752061600000_765370800000_783511200000_796820400000_814960800000_828874800000_846410400000_860324400000_877860000000_891774000000_909309600000_923223600000_941364000000_954673200000_972813600000_986122800000_1004263200000_1018177200000_1035712800000_1049626800000_1067162400000_1081076400000_1099216800000_1112526000000_1130666400000_1143975600000_1162116000000_1173610800000_1194170400000_1205060400000_1225620000000_1236510000000_1257069600000_1268564400000_1289124000000_1300014000000_1320573600000_1331463600000_1352023200000_1362913200000_1383472800000_1394362800000_1414922400000_1425812400000_1446372000000_1457866800000_1478426400000_1489316400000_1509876000000_1520766000000_1541325600000_1552215600000_1572775200000_1583665200000_1604224800000_1615719600000_1636279200000_1647169200000_1667728800000_1678618800000_1699178400000_1710068400000_1730628000000_1741518000000_1762077600000_1772967600000_1793527200000_1805022000000_1825581600000_1836471600000_1857031200000_1867921200000_1888480800000_1899370800000_1919930400000_1930820400000_1951380000000_1962874800000_1983434400000_1994324400000_2014884000000_2025774000000_2046333600000_2057223600000_2077783200000_2088673200000_2109232800000_2120122800000_2140682400000
America/Nome,offsets,-39698000_-39600000_-36000000_-39600000_-36000000_-39600000_-36000000_-39600000_-36000000_-39600000_-36000000_-39600000_-36000000_-39600000_-36000000_-39600000_-36000000_-39600000_-36000000_-39600000_-36000000_-39600000_-36000000_-39600000_-36000000_-39600000_-36000000_-39600000_-36000000_-39600000_-36000000_-39600000_-36000000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000_-28800000_-32400000
America/Noronha,rawOffset,-7200000
America/Noronha,transitions,-2208988800000_-1767217820000_-1206961200000_-1191366000000_-1175378400000_-1159830000000_-633823200000_-622072800000_-602287200000_-591836400000_-570751200000_-560214000000_-539128800000_-531356400000_-191368800000_-184201200000_-155167200000_-150073200000_-128901600000_-121129200000_-99957600000_-89593200000_-68421600000_-57970800000_499744800000_511232400000_530589600000_540262800000_562125600000_571194000000_592970400000_602038800000_624420000000_634698000000_938916000000_951613200000_970970400000_971571600000_1003024800000_1013907600000_2114388000000
America/Noronha,offsets,-7780000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-7200000
America/North_Dakota/Beulah,rawOffset,-21600000
America/North_Dakota/Beulah,transitions,-2208988800000_-1633273200000_-1615132800000_-1601823600000_-1583683200000_-880210800000_-765388800000_-84380400000_-68659200000_-52930800000_-37209600000_-21481200000_-5760000000_9968400000_25689600000_41418000000_57744000000_73472400000_89193600000_104922000000_120643200000_126694800000_152092800000_162378000000_183542400000_199270800000_215596800000_230720400000_247046400000_262774800000_278496000000_294224400000_309945600000_325674000000_341395200000_357123600000_372844800000_388573200000_404899200000_420022800000_436348800000_452077200000_467798400000_483526800000_499248000000_514976400000_530697600000_544611600000_562147200000_576061200000_594201600000_607510800000_625651200000_638960400000_657100800000_671014800000_688550400000_702464400000_720000000000_733914000000_752054400000_765363600000_783504000000_796813200000_814953600000_828867600000_846403200000_860317200000_877852800000_891766800000_909302400000_923216400000_941356800000_954666000000_972806400000_986115600000_1004256000000_1018170000000_1035705600000_1049619600000_1067155200000_1081069200000_1099209600000_1112518800000_1130659200000_1143968400000_1162108800000_1173603600000_1194163200000_1205053200000_1225612800000_1236502800000_1257062400000_1268557200000_1289116800000_1300003200000_1320562800000_1331452800000_1352012400000_1362902400000_1383462000000_1394352000000_1414911600000_1425801600000_1446361200000_1457856000000_1478415600000_1489305600000_1509865200000_1520755200000_1541314800000_1552204800000_1572764400000_1583654400000_1604214000000_1615708800000_1636268400000_1647158400000_1667718000000_1678608000000_1699167600000_1710057600000_1730617200000_1741507200000_1762066800000_1772956800000_1793516400000_1805011200000_1825570800000_1836460800000_1857020400000_1867910400000_1888470000000_1899360000000_1919919600000_1930809600000_1951369200000_1962864000000_1983423600000_1994313600000_2014873200000_2025763200000_2046322800000_2057212800000_2077772400000_2088662400000_2109222000000_2120112000000_2140671600000
America/North_Dakota/Beulah,offsets,-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000
America/North_Dakota/Center,rawOffset,-21600000
America/North_Dakota/Center,transitions,-2208988800000_-1633273200000_-1615132800000_-1601823600000_-1583683200000_-880210800000_-765388800000_-84380400000_-68659200000_-52930800000_-37209600000_-21481200000_-5760000000_9968400000_25689600000_41418000000_57744000000_73472400000_89193600000_104922000000_120643200000_126694800000_152092800000_162378000000_183542400000_199270800000_215596800000_230720400000_247046400000_262774800000_278496000000_294224400000_309945600000_325674000000_341395200000_357123600000_372844800000_388573200000_404899200000_420022800000_436348800000_452077200000_467798400000_483526800000_499248000000_514976400000_530697600000_544611600000_562147200000_576061200000_594201600000_607510800000_625651200000_638960400000_657100800000_671014800000_688550400000_702464400000_720000000000_733910400000_752050800000_765360000000_783500400000_796809600000_814950000000_828864000000_846399600000_860313600000_877849200000_891763200000_909298800000_923212800000_941353200000_954662400000_972802800000_986112000000_1004252400000_1018166400000_1035702000000_1049616000000_1067151600000_1081065600000_1099206000000_1112515200000_1130655600000_1143964800000_1162105200000_1173600000000_1194159600000_1205049600000_1225609200000_1236499200000_1257058800000_1268553600000_1289113200000_1300003200000_1320562800000_1331452800000_1352012400000_1362902400000_1383462000000_1394352000000_1414911600000_1425801600000_1446361200000_1457856000000_1478415600000_1489305600000_1509865200000_1520755200000_1541314800000_1552204800000_1572764400000_1583654400000_1604214000000_1615708800000_1636268400000_1647158400000_1667718000000_1678608000000_1699167600000_1710057600000_1730617200000_1741507200000_1762066800000_1772956800000_1793516400000_1805011200000_1825570800000_1836460800000_1857020400000_1867910400000_1888470000000_1899360000000_1919919600000_1930809600000_1951369200000_1962864000000_1983423600000_1994313600000_2014873200000_2025763200000_2046322800000_2057212800000_2077772400000_2088662400000_2109222000000_2120112000000_2140671600000
America/North_Dakota/Center,offsets,-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000
America/North_Dakota/New_Salem,rawOffset,-21600000
America/North_Dakota/New_Salem,transitions,-2208988800000_-1633273200000_-1615132800000_-1601823600000_-1583683200000_-880210800000_-765388800000_-84380400000_-68659200000_-52930800000_-37209600000_-21481200000_-5760000000_9968400000_25689600000_41418000000_57744000000_73472400000_89193600000_104922000000_120643200000_126694800000_152092800000_162378000000_183542400000_199270800000_215596800000_230720400000_247046400000_262774800000_278496000000_294224400000_309945600000_325674000000_341395200000_357123600000_372844800000_388573200000_404899200000_420022800000_436348800000_452077200000_467798400000_483526800000_499248000000_514976400000_530697600000_544611600000_562147200000_576061200000_594201600000_607510800000_625651200000_638960400000_657100800000_671014800000_688550400000_702464400000_720000000000_733914000000_752054400000_765363600000_783504000000_796813200000_814953600000_828867600000_846403200000_860317200000_877852800000_891766800000_909302400000_923216400000_941356800000_954666000000_972806400000_986115600000_1004256000000_1018170000000_1035705600000_1049619600000_1067155200000_1081065600000_1099206000000_1112515200000_1130655600000_1143964800000_1162105200000_1173600000000_1194159600000_1205049600000_1225609200000_1236499200000_1257058800000_1268553600000_1289113200000_1300003200000_1320562800000_1331452800000_1352012400000_1362902400000_1383462000000_1394352000000_1414911600000_1425801600000_1446361200000_1457856000000_1478415600000_1489305600000_1509865200000_1520755200000_1541314800000_1552204800000_1572764400000_1583654400000_1604214000000_1615708800000_1636268400000_1647158400000_1667718000000_1678608000000_1699167600000_1710057600000_1730617200000_1741507200000_1762066800000_1772956800000_1793516400000_1805011200000_1825570800000_1836460800000_1857020400000_1867910400000_1888470000000_1899360000000_1919919600000_1930809600000_1951369200000_1962864000000_1983423600000_1994313600000_2014873200000_2025763200000_2046322800000_2057212800000_2077772400000_2088662400000_2109222000000_2120112000000_2140671600000
America/North_Dakota/New_Salem,offsets,-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000
America/Nuuk,rawOffset,-7200000
America/Nuuk,transitions,-2208988800000_-1686083584000_323845200000_338950800000_354675600000_370400400000_386125200000_401850000000_417574800000_433299600000_449024400000_465354000000_481078800000_496803600000_512528400000_528253200000_543978000000_559702800000_575427600000_591152400000_606877200000_622602000000_638326800000_654656400000_670381200000_686106000000_701830800000_717555600000_733280400000_749005200000_764730000000_780454800000_796179600000_811904400000_828234000000_846378000000_859683600000_877827600000_891133200000_909277200000_922582800000_941331600000_954032400000_972781200000_985482000000_1004230800000_1017536400000_1035680400000_1048986000000_1067130000000_1080435600000_1099184400000_1111885200000_1130634000000_1143334800000_1162083600000_1174784400000_1193533200000_1206838800000_1224982800000_1238288400000_1256432400000_1269738000000_1288486800000_1301187600000_1319936400000_1332637200000_1351386000000_1364691600000_1382835600000_1396141200000_1414285200000_1427590800000_1445734800000_1459040400000_1477789200000_1490490000000_1509238800000_1521939600000_1540688400000_1553994000000_1572138000000_1585443600000_1603587600000_1616893200000_1635642000000_1648342800000_1667091600000_1679792400000_1711846800000_1729990800000_1743296400000_1761440400000_1774746000000_1792890000000_1806195600000_1824944400000_1837645200000_1856394000000_1869094800000_1887843600000_1901149200000_1919293200000_1932598800000_1950742800000_1964048400000_1982797200000_1995498000000_2014246800000_2026947600000_2045696400000_2058397200000_2077146000000_2090451600000_2108595600000_2121901200000_2140045200000
America/Nuuk,offsets,-12416000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-10800000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000_-3600000_-7200000
America/Ojinaga,rawOffset,-21600000
America/Ojinaga,transitions,-2208988800000_-1514739600000_-1343149200000_-1234807200000_-1220461200000_-1207159200000_-1191344400000_828864000000_846399600000_860313600000_877849200000_891766800000_909302400000_923216400000_941356800000_954666000000_972806400000_989139600000_1001836800000_1018170000000_1035705600000_1049619600000_1067155200000_1081069200000_1099209600000_1112518800000_1130659200000_1143968400000_1162108800000_1175418000000_1193558400000_1207472400000_1225008000000_1238922000000_1256457600000_1268557200000_1289116800000_1300006800000_1320566400000_1331456400000_1352016000000_1362906000000_1383465600000_1394355600000_1414915200000_1425805200000_1446364800000_1457859600000_1478419200000_1489309200000_1509868800000_1520758800000_1541318400000_1552208400000_1572768000000_1583658000000_1604217600000_1615712400000_1636272000000_1647162000000_1667116800000_1678608000000_1699167600000_1710057600000_1730617200000_1741507200000_1762066800000_1772956800000_1793516400000_1805011200000_1825570800000_1836460800000_1857020400000_1867910400000_1888470000000_1899360000000_1919919600000_1930809600000_1951369200000_1962864000000_1983423600000_1994313600000_2014873200000_2025763200000_2046322800000_2057212800000_2077772400000_2088662400000_2109222000000_2120112000000_2140671600000
America/Ojinaga,offsets,-25060000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-18000000_-21600000_-18000000_-21600000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000_-18000000_-21600000
America/Panama,rawOffset,-18000000
America/Panama,transitions,-2208988800000_-1946918424000_2114398800000
America/Panama,offsets,-19176000_-18000000_-18000000
America/Pangnirtung,rawOffset,-18000000
America/Pangnirtung,transitions,-2208988800000_-865296000000_-765396000000_73465200000_89186400000_104914800000_120636000000_136364400000_152085600000_167814000000_183535200000_199263600000_215589600000_230713200000_247039200000_262767600000_278488800000_294217200000_309938400000_325666800000_341388000000_357116400000_372837600000_388566000000_404892000000_420015600000_436341600000_452070000000_467791200000_483519600000_499240800000_514969200000_530690400000_544604400000_562140000000_576054000000_594194400000_607503600000_625644000000_638953200000_657093600000_671007600000_688543200000_702457200000_719992800000_733906800000_752047200000_765356400000_783496800000_796806000000_814946400000_828860400000_846396000000_860310000000_877845600000_891759600000_909295200000_923209200000_941349600000_954662400000_972802800000_986108400000_1004248800000_1018162800000_1035698400000_1049612400000_1067148000000_1081062000000_1099202400000_1112511600000_1130652000000_1143961200000_1162101600000_1173596400000_1194156000000_1205046000000_1225605600000_1236495600000_1257055200000_1268550000000_1289109600000_1299999600000_1320559200000_1331449200000_1352008800000_1362898800000_1383458400000_1394348400000_1414908000000_1425798000000_1446357600000_1457852400000_1478412000000_1489302000000_1509861600000_1520751600000_1541311200000_1552201200000_1572760800000_1583650800000_1604210400000_1615705200000_1636264800000_1647154800000_1667714400000_1678604400000_1699164000000_1710054000000_1730613600000_1741503600000_1762063200000_1772953200000_1793512800000_1805007600000_1825567200000_1836457200000_1857016800000_1867906800000_1888466400000_1899356400000_1919916000000_1930806000000_1951365600000_1962860400000_1983420000000_1994310000000_2014869600000_2025759600000_2046319200000_2057209200000_2077768800000_2088658800000_2109218400000_2120108400000_2140668000000
America/Pangnirtung,offsets,0_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-21600000_-18000000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000_-14400000_-18000000
America/Paramaribo,rawOffset,-10800000
America/Paramaribo,transitions,-2208988800000_-1861906760000_-1104524348000_-765317964000_465449400000_2114391600000
America/Paramaribo,offsets,-13240000_-13252000_-13236000_-12600000_-10800000_-10800000
America/Phoenix,rawOffset,-25200000
America/Phoenix,transitions,-2208988800000_-1633273200000_-1615132800000_-1601823600000_-1583683200000_-880210800000_-820519140000_-812653140000_-796845540000_-84380400000_-68659200000_2114406000000
America/Phoenix,offsets,-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-21600000_-25200000_-25200000
America/Port-au-Prince,rawOffset,-18000000
